src_ip,dst_ip,src_port,dst_port,protocol,ja4,ja4s,ja4h,ja4ssh,ja4x,ja4l_c,ja4l_s,ja4t,ja4ts,ja4d,ja4_version,ja4_sni,ja4_cipher_count,ja4_extension_count,ja4_alpn,ja4_cipher_hash,ja4_extension_hash,ja4s_version,ja4s_ext_count,ja4s_alpn,ja4s_cipher,ja4s_ext_hash,ja4h_method,ja4h_version,ja4h_cookie,ja4h_referer,ja4h_header_count,ja4h_lang,ja4h_header_hash,ja4h_cookie_name_hash,ja4h_cookie_value_hash,ja4l_latency_c,ja4l_ttl_c,ja4l_app_latency_c,ja4l_latency_s,ja4l_ttl_s,ja4l_app_latency_s,ja4t_window_size,ja4t_tcp_options,ja4t_mss,ja4t_window_scale,ja4ts_window_size,ja4ts_tcp_options,ja4ts_mss,ja4ts_window_scale,ja4d_type,ja4d_size,ja4d_ip,ja4d_fqdn,ja4d_options,ja4d_request_list,flow_duration,total_fwd_packets,total_bwd_packets,total_packets,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_psh_ack_count,bwd_psh_flags,bwd_urg_flags,bwd_psh_ack_count,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,fwd_header_len,bwd_header_len,fwd_header_len_mean,bwd_header_len_mean,fwd_payload_bytes,bwd_payload_bytes,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,down_up_ratio,avg_pkt_size,avg_fwd_segment_size,avg_bwd_segment_size,init_fwd_win_bytes,init_bwd_win_bytes,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,is_known_doh_server,uses_port_443,uses_port_853,has_tls,has_http,response_time_mean,response_time_std,response_time_max,response_time_min,pkt_len_variance,pkt_len_median,pkt_len_mode,pkt_len_skew_from_median,pkt_len_cov,pkt_time_variance,pkt_time_median,pkt_time_mode,pkt_time_skew_from_median,Label,Mitre_Tactics,Mitre_Techniques,Resolved_Attack_IDs,Resolved_Attack_Labels,Resolved_Label_Count
192.168.100.6,223.5.5.5,49866,80,TCP,,,ge11nn030000_7467c5ac3976_000000000000_000000000000,,,255_128_97,592_63_0000,65535_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,3,0000,7467c5ac3976,000000000000,000000000000,255,128,97,592,63,0,65535,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.4903938770294189,6,5,11,179.0,54.0,76.83333333333333,45.89995158554697,521.0,54.0,149.8,185.65818053616707,2467.404379780646,22.430948907096784,0.0490393877029418,0.1418997037231562,0.4745819568634033,8.797645568847656e-05,0.4903938770294189,0.0980787754058837,0.1886939411849477,0.4753170013427734,8.797645568847656e-05,0.4895548820495605,0.1223887205123901,0.2034012927864837,0.4745819568634033,0.0007579326629638,1,0,1,1,0,1,2,2,0,2,10,0,0,0,252,212,22.0,22.4,125,467,521.0,54.0,110.0,134.67334216877924,18136.90909090909,0.8333333333333334,110.0,76.83333333333333,149.8,65535,29184,0.0490393877029418,0.1418997037231562,0.4745819568634033,8.797645568847656e-05,0,0,0,0,0,0,0,0,1,0.0005257129669189,8.479392882079403e-05,0.0005919933319091,0.0004060268402099,18136.90909090909,54.0,54.0,2.544104671997749,1.2243031106252658,0.0201355259167195,0.000367522239685,8.797645568847656e-05,2.663042702296498,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.6.6.6,49867,443,TCP,t12d190800_d83cc789557e_62f610611f10,t120200_c02f_ec53b3cc8a64,,,,221_128_371,246_64_0000,65535_2-1-3-1-1-4_1460_8,65535_2-1-3_1460_8,,12,d,19,8,00,d83cc789557e,62f610611f10,12,2,00,c02f,ec53b3cc8a64,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,221,128,371,246,64,0,65535,2-1-3-1-1-4,1460,8,65535,2-1-3,1460,8,0,0,n,n,0,0,1.2894020080566406,9,7,16,395.0,54.0,116.55555555555556,110.0950206877991,533.0,54.0,179.42857142857142,173.5279781005745,1787.65038800742,12.408853018706605,0.0859601338704427,0.3148629692319787,1.2639129161834717,0.0001149177551269,1.2894020080566406,0.16117525100708,0.4170981038050314,1.2645668983459473,0.0002880096435546,1.2889249324798584,0.2148208220799764,0.4692250647543032,1.2639129161834717,0.0002369880676269,3,0,3,3,0,3,2,2,0,6,15,0,0,0,372,288,21.33333333333333,21.142857142857142,551,870,533.0,54.0,144.0625,144.7922946629067,20964.80859375,0.7777777777777778,144.0625,116.55555555555556,179.42857142857142,65535,65535,0.0859601338704427,0.3148629692319787,1.2639129161834717,0.0001149177551269,0,0,0,0,0,1,0,1,0,0.0002849698066711,0.0001331062736593,0.0004858970642089,0.0001149177551269,20964.80859375,58.0,54.0,1.5464747352881296,1.0050658197859033,0.0991386893935779,0.0002880096435546,0.0001149177551269,3.472812854558047,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.6.6.6,49868,80,TCP,,,ge11nn030000_7467c5ac3976_000000000000_000000000000,,,219_128_149,807_63_0000,65535_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,3,0000,7467c5ac3976,000000000000,000000000000,219,128,149,807,63,0,65535,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.5261831283569336,6,5,11,184.0,54.0,77.66666666666667,47.75516260631468,517.0,54.0,149.0,184.0586862932581,2301.480102149008,20.90526930110577,0.0526183128356933,0.1529146143003832,0.5112390518188477,0.0001008510589599,0.5261831283569336,0.1052366256713867,0.2034895133743812,0.5121021270751953,0.0001008510589599,0.5252220630645752,0.1313055157661438,0.2194033774553692,0.5112390518188477,0.000823974609375,1,0,1,1,0,1,2,2,0,2,10,0,0,0,252,212,22.0,22.4,130,463,517.0,54.0,110.0909090909091,133.80749710308362,17904.446280991735,0.8333333333333334,110.0909090909091,77.66666666666667,149.0,65535,29184,0.0526183128356933,0.1529146143003832,0.5112390518188477,0.0001008510589599,0,0,0,0,0,0,0,0,1,0.000569740931193,0.0001678504425648,0.0008070468902587,0.000446081161499,17904.446280991735,54.0,54.0,2.5185127971176624,1.2154273064689676,0.0233828792666349,0.0004265308380126,0.0001008510589599,2.664016195901158,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.5.5.5,49870,443,TCP,t12i190700_d83cc789557e_7af1ed941c26,t120400_c02f_12a20535f9be,,,,221_128_373,259_64_0000,65535_2-1-3-1-1-4_1460_8,65535_2-1-3_1460_8,,12,i,19,7,00,d83cc789557e,7af1ed941c26,12,4,00,c02f,12a20535f9be,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,221,128,373,259,64,0,65535,2-1-3-1-1-4,1460,8,65535,2-1-3,1460,8,0,0,n,n,0,0,0.0163450241088867,6,4,10,212.0,54.0,82.33333333333333,58.15401008433459,1263.0,54.0,358.25,522.3678660675827,117895.20695489818,611.8069899060622,0.0018161137898763,0.0027542974306019,0.0079281330108642,0.0001728534698486,0.0163450241088867,0.0032690048217773,0.0032011505230399,0.0083119869232177,0.0003731250762939,0.0159111022949218,0.0053037007649739,0.0032210849713693,0.0079281330108642,0.0007669925689697,1,0,1,1,0,1,2,2,0,2,9,0,0,0,252,168,22.0,22.0,158,1209,1263.0,54.0,192.7,359.7882849677015,129447.60999999996,0.6666666666666666,192.7,82.33333333333333,358.25,65535,65535,0.0018161137898763,0.0027542974306019,0.0079281330108642,0.0001728534698486,0,0,0,0,0,1,0,1,0,0.0005582968393961,0.000485512351138,0.0012431144714355,0.0001728534698486,129447.60999999996,54.0,54.0,2.58902305373193,1.8670902177877609,7.586154336220512e-06,0.0002589225769042,0.0001728534698486,1.4131112395920813,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.5.5.5,49871,80,TCP,,,ge11nn030000_7467c5ac3976_000000000000_000000000000,,,198_128_135,630_63_0000,65535_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,3,0000,7467c5ac3976,000000000000,000000000000,198,128,135,630,63,0,65535,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.487771987915039,6,5,11,179.0,54.0,76.83333333333333,45.89995158554697,521.0,54.0,149.8,185.65818053616707,2480.6672584296903,22.551520531179005,0.0487771987915039,0.1411185517868783,0.4719810485839844,0.0001349449157714,0.487771987915039,0.0975543975830078,0.1876184043866745,0.4726428985595703,0.0001349449157714,0.4869320392608642,0.121733009815216,0.2022755955288481,0.4719810485839844,0.0006470680236816,1,0,1,1,0,1,2,2,0,2,10,0,0,0,252,212,22.0,22.4,125,467,521.0,54.0,110.0,134.67334216877924,18136.90909090909,0.8333333333333334,110.0,76.83333333333333,149.8,65535,29184,0.0487771987915039,0.1411185517868783,0.4719810485839844,0.0001349449157714,0,0,0,0,0,0,0,0,1,0.0005710124969482,0.000190419393162,0.0007691383361816,0.0003139972686767,18136.90909090909,54.0,54.0,2.544104671997749,1.2243031106252658,0.0199144456584258,0.0003309249877929,0.0001349449157714,2.663132150345275,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.6.6.6,49872,443,TCP,t12d190800_d83cc789557e_62f610611f10,t120200_c02f_ec53b3cc8a64,,,,208_128_346,246_64_0000,65535_2-1-3-1-1-4_1460_8,65535_2-1-3_1460_8,,12,d,19,8,00,d83cc789557e,62f610611f10,12,2,00,c02f,ec53b3cc8a64,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,208,128,346,246,64,0,65535,2-1-3-1-1-4,1460,8,65535,2-1-3,1460,8,0,0,n,n,0,0,1.271982192993164,9,8,17,395.0,54.0,116.55555555555556,110.0950206877991,533.0,54.0,163.75,167.53712275194414,1854.5857111795888,13.36496697331624,0.0794988870620727,0.3014743794391107,1.2469711303710938,4.100799560546875e-05,1.2719411849975586,0.1589926481246948,0.4116883654599246,1.2480950355529783,9.012222290039062e-05,1.2717361450195312,0.1816765921456473,0.434950602194166,1.2469711303710938,0.0001649856567382,3,0,3,3,0,3,2,2,0,6,16,0,0,0,372,328,21.33333333333333,21.0,551,870,533.0,54.0,138.76470588235293,142.05861648992342,20180.65051903114,0.8888888888888888,138.76470588235293,116.55555555555556,163.75,65535,65535,0.0794988870620727,0.3014743794391107,1.2469711303710938,4.100799560546875e-05,0,0,0,0,0,1,0,1,0,0.0002853393554687,0.0002757098426419,0.0008199214935302,4.100799560546875e-05,20180.65051903114,54.0,54.0,1.638100838184729,1.023737380385205,0.0908868014581969,0.0002115964889526,4.100799560546875e-05,3.613384699692425,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.6.6.6,49873,80,TCP,,,ge11nn030000_7467c5ac3976_000000000000_000000000000,,,206_128_72,652_63_0000,65535_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,3,0000,7467c5ac3976,000000000000,000000000000,206,128,72,652,63,0,65535,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.5096421241760254,6,5,11,184.0,54.0,77.66666666666667,47.75516260631468,521.0,54.0,149.8,185.65818053616707,2384.0258533659808,21.583773158045915,0.0509642124176025,0.1479868589746497,0.4947960376739502,7.200241088867188e-05,0.5096421241760254,0.101928424835205,0.1968378915953633,0.495481014251709,7.200241088867188e-05,0.5088410377502441,0.127210259437561,0.2122765407757676,0.4947960376739502,0.0006680488586425,1,0,1,1,0,1,2,2,0,2,10,0,0,0,252,212,22.0,22.4,130,467,521.0,54.0,110.45454545454544,134.91368529300075,18201.70247933885,0.8333333333333334,110.45454545454544,77.66666666666667,149.8,65535,29184,0.0509642124176025,0.1479868589746497,0.4947960376739502,7.200241088867188e-05,0,0,0,0,0,0,0,0,1,0.0005647341410319,0.0001235183640359,0.0006520748138427,0.0003900527954101,18201.70247933885,54.0,54.0,2.5232647266265054,1.221440772200007,0.0219001104291828,0.0003424882888793,0.0006520748138427,2.663803761578702,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.5.5.5,49874,443,TCP,t12i190700_d83cc789557e_7af1ed941c26,t120400_c02f_12a20535f9be,,,,194_128_371,289_64_0000,65535_2-1-3-1-1-4_1460_8,65535_2-1-3_1460_8,,12,i,19,7,00,d83cc789557e,7af1ed941c26,12,4,00,c02f,12a20535f9be,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,194,128,371,289,64,0,65535,2-1-3-1-1-4,1460,8,65535,2-1-3,1460,8,0,0,n,n,0,0,0.0168418884277343,6,4,10,212.0,54.0,82.33333333333333,58.15401008433459,1263.0,54.0,358.25,522.3678660675827,114417.09807474518,593.757644394111,0.0018713209364149,0.0028463545090395,0.0080981254577636,0.000173807144165,0.0168418884277343,0.0033683776855468,0.0032952945195123,0.0084660053253173,0.0003712177276611,0.016373872756958,0.0054579575856526,0.0033447634876123,0.0080981254577636,0.0007388591766357,1,0,1,1,0,1,2,2,0,2,9,0,0,0,252,168,22.0,22.0,158,1209,1263.0,54.0,192.7,359.7882849677015,129447.60999999996,0.6666666666666666,192.7,82.33333333333333,358.25,65535,65535,0.0018713209364149,0.0028463545090395,0.0080981254577636,0.000173807144165,0,0,0,0,0,1,0,1,0,0.0005775292714436,0.0004917738818143,0.0012698173522949,0.000173807144165,129447.60999999996,54.0,54.0,2.58902305373193,1.8670902177877609,8.101733991129604e-06,0.000288963317871,0.000173807144165,1.3918875758529323,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.5.5.5,49875,80,TCP,,,ge11nn030000_7467c5ac3976_000000000000_000000000000,,,214_128_184,852_63_0000,65535_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,3,0000,7467c5ac3976,000000000000,000000000000,214,128,184,852,63,0,65535,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.4821300506591797,6,5,11,179.0,54.0,76.83333333333333,45.89995158554697,521.0,54.0,149.8,185.65818053616707,2509.696291168035,22.81542082880032,0.0482130050659179,0.1393164614859563,0.466015100479126,0.0001840591430664,0.4821300506591797,0.0964260101318359,0.185246052436466,0.4667720794677734,0.0001840591430664,0.4808528423309326,0.1202132105827331,0.1997068475467066,0.466015100479126,0.0007429122924804,1,0,1,1,0,1,2,2,0,2,10,0,0,0,252,212,22.0,22.4,125,467,521.0,54.0,110.0,134.67334216877924,18136.90909090909,0.8333333333333334,110.0,76.83333333333333,149.8,65535,29184,0.0482130050659179,0.1393164614859563,0.466015100479126,0.0001840591430664,0,0,0,0,0,0,0,0,1,0.0006210009256998,0.0002094499037913,0.0008521080017089,0.0003449916839599,18136.90909090909,54.0,54.0,2.544104671997749,1.2243031106252658,0.0194090764409679,0.0004185438156127,0.0001840591430664,2.663192478769091,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.6.6.6,49876,443,TCP,t12d190800_d83cc789557e_62f610611f10,t120200_c02f_ec53b3cc8a64,,,,216_128_370,310_64_0000,65535_2-1-3-1-1-4_1460_8,65535_2-1-3_1460_8,,12,d,19,8,00,d83cc789557e,62f610611f10,12,2,00,c02f,ec53b3cc8a64,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,216,128,370,310,64,0,65535,2-1-3-1-1-4,1460,8,65535,2-1-3,1460,8,0,0,n,n,0,0,1.2561450004577637,9,7,16,395.0,54.0,116.55555555555556,110.0950206877991,533.0,54.0,179.42857142857142,173.5279781005745,1834.9792413773991,12.73738302040711,0.0837430000305175,0.3054011237592767,1.226274013519287,0.0001440048217773,1.2561450004577637,0.1570181250572204,0.4047253742203537,1.227660894393921,0.0003700256347656,1.255662202835083,0.2092770338058471,0.4548762750944561,1.226274013519287,0.0002470016479492,3,0,3,3,0,3,2,2,0,6,15,0,0,0,372,288,21.33333333333333,21.142857142857142,551,870,533.0,54.0,144.0625,144.7922946629067,20964.80859375,0.7777777777777778,144.0625,116.55555555555556,179.42857142857142,65535,65535,0.0837430000305175,0.3054011237592767,1.226274013519287,0.0001440048217773,0,0,0,0,0,1,0,1,0,0.0004294514656066,0.0003056137183228,0.0009448528289794,0.0001440048217773,20964.80859375,58.0,54.0,1.5464747352881296,1.0050658197859033,0.093269846393429,0.0003190040588378,0.0001440048217773,3.47256839061444,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.6.6.6,49877,80,TCP,,,ge11nn030000_7467c5ac3976_000000000000_000000000000,,,242_128_150,773_63_0000,65535_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,3,0000,7467c5ac3976,000000000000,000000000000,242,128,150,773,63,0,65535,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.4976229667663574,6,5,11,184.0,54.0,77.66666666666667,47.75516260631468,521.0,54.0,149.8,185.65818053616707,2441.607564649369,22.105089062669187,0.0497622966766357,0.1441170839928769,0.4819679260253906,0.0001499652862548,0.4976229667663574,0.0995245933532714,0.1917285655626271,0.4828498363494873,0.0001499652862548,0.4966979026794433,0.1241744756698608,0.2066297676179845,0.4819679260253906,0.0008668899536132,1,0,1,1,0,1,2,2,0,2,10,0,0,0,252,212,22.0,22.4,130,467,521.0,54.0,110.45454545454544,134.91368529300075,18201.70247933885,0.8333333333333334,110.45454545454544,77.66666666666667,149.8,65535,29184,0.0497622966766357,0.1441170839928769,0.4819679260253906,0.0001499652862548,0,0,0,0,0,0,0,0,1,0.0005434354146321,0.0001668158231617,0.0007731914520263,0.0003821849822998,18201.70247933885,54.0,54.0,2.5232647266265054,1.221440772200007,0.0207697338986099,0.000394582748413,0.0001499652862548,2.6633451628072464,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.5.5.5,49878,443,TCP,t12i190700_d83cc789557e_7af1ed941c26,t120400_c02f_12a20535f9be,,,,199_128_188,212_64_0000,65535_2-1-3-1-1-4_1460_8,65535_2-1-3_1460_8,,12,i,19,7,00,d83cc789557e,7af1ed941c26,12,4,00,c02f,12a20535f9be,xx,0,n,n,0,0000,000000000000,000000000000,000000000000,199,128,188,212,64,0,65535,2-1-3-1-1-4,1460,8,65535,2-1-3,1460,8,0,0,n,n,0,0,0.0138511657714843,6,4,10,212.0,54.0,82.33333333333333,58.15401008433459,1263.0,54.0,358.25,522.3678660675827,139121.86394932526,721.9608923161663,0.0015390184190538,0.0025769539824814,0.0082809925079345,0.0001189708709716,0.0138511657714843,0.0027702331542968,0.0031260050366668,0.0086209774017333,0.0001881122589111,0.0134749412536621,0.004491647084554,0.0031771942312639,0.0082809925079345,0.0005059242248535,1,0,1,1,0,1,2,2,0,2,9,0,0,0,252,168,22.0,22.0,158,1209,1263.0,54.0,192.7,359.7882849677015,129447.60999999996,0.6666666666666666,192.7,82.33333333333333,358.25,65535,65535,0.0015390184190538,0.0025769539824814,0.0082809925079345,0.0001189708709716,0,0,0,0,0,1,0,1,0,0.0004957516988118,0.0004684792757524,0.0011560916900634,0.0001189708709716,129447.60999999996,54.0,54.0,2.58902305373193,1.8670902177877609,6.640691827826995e-06,0.0002121925354003,0.0001189708709716,1.9283678311320704,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
192.168.100.6,223.5.5.5,49879,80,TCP,,,ge11nn030000_7467c5ac3976_000000000000_000000000000,,,193_128_52,458_63_0000,65535_2-1-3-1-1-4_1460_8,29184_2-1-1-4-1-3_1460_5,,0,i,0,0,00,000000000000,000000000000,0,0,00,0000,000000000000,ge,11,n,n,3,0000,7467c5ac3976,000000000000,000000000000,193,128,52,458,63,0,65535,2-1-3-1-1-4,1460,8,29184,2-1-1-4-1-3,1460,5,0,0,n,n,0,0,0.4626810550689697,6,5,11,179.0,54.0,76.83333333333333,45.89995158554697,521.0,54.0,149.8,185.65818053616707,2615.192445732689,23.774476779388085,0.0462681055068969,0.1338634149262891,0.4476969242095947,5.197525024414063e-05,0.4626810550689697,0.0925362110137939,0.1779524218974184,0.4482929706573486,5.197525024414063e-05,0.462069034576416,0.115517258644104,0.191849484329925,0.4476969242095947,0.0006351470947265,1,0,1,1,0,1,2,2,0,2,10,0,0,0,252,212,22.0,22.4,125,467,521.0,54.0,110.0,134.67334216877924,18136.90909090909,0.8333333333333334,110.0,76.83333333333333,149.8,65535,29184,0.0462681055068969,0.1338634149262891,0.4476969242095947,5.197525024414063e-05,0,0,0,0,0,0,0,0,1,0.000416358311971,2.978504527821305e-05,0.0004580020904541,0.0003900527954101,18136.90909090909,54.0,54.0,2.544104671997749,1.2243031106252658,0.0179194138557278,0.0002980232238769,5.197525024414063e-05,2.6627081020997307,1,Execution;Command and Control;Discovery;Defense Evasion,System Information Discovery;Virtualization/Sandbox Evasion (1/3);Application Layer Protocol (0/5);Query Registry;System Services (1/3);System Location Discovery (0/1),T1082;T1497.001;T1071;T1012;T1569.001;T1614,T1082 System Information Discovery;T1497.001 Virtualization/Sandbox Evasion: System Checks;T1071 Application Layer Protocol;T1012 Query Registry;T1569.001 System Services: Launchctl;T1614 System Location Discovery,6
